date_recorded,job_domain,skill_name,demand_count
2023-12-31,Web Development,Java,28
2024-01-31,Web Development,Java,19
2024-02-29,Web Development,Java,21
2024-03-31,Web Development,Java,29
2024-04-30,Web Development,Java,25
2024-05-31,Web Development,Java,14
2024-06-30,Web Development,Java,17
2024-07-31,Web Development,Java,26
2024-08-31,Web Development,Java,24
2024-09-30,Web Development,Java,22
2024-10-31,Web Development,Java,30
2024-11-30,Web Development,Java,26
2024-12-31,Web Development,Java,12
2020-01-31,Web Development,JavaScript,30
2020-02-29,Web Development,JavaScript,21
2020-03-31,Web Development,JavaScript,18
2020-04-30,Web Development,JavaScript,28
2020-05-31,Web Development,JavaScript,25
2020-06-30,Web Development,JavaScript,24
2020-07-31,Web Development,JavaScript,27
2020-08-31,Web Development,JavaScript,20
2020-09-30,Web Development,JavaScript,31
2020-10-31,Web Development,JavaScript,38
2020-11-30,Web Development,JavaScript,26
2020-12-31,Web Development,JavaScript,34
2021-01-31,Web Development,JavaScript,24
2021-02-28,Web Development,JavaScript,29
2021-03-31,Web Development,JavaScript,15
2021-04-30,Web Development,JavaScript,19
2021-05-31,Web Development,JavaScript,25
2021-06-30,Web Development,JavaScript,23
2021-07-31,Web Development,JavaScript,16
2021-08-31,Web Development,JavaScript,25
2021-09-30,Web Development,JavaScript,16
2021-10-31,Web Development,JavaScript,17
2021-11-30,Web Development,JavaScript,30
2021-12-31,Web Development,JavaScript,29
2022-01-31,Web Development,JavaScript,32
2022-02-28,Web Development,JavaScript,17
2022-03-31,Web Development,JavaScript,28
2022-04-30,Web Development,JavaScript,28
2022-05-31,Web Development,JavaScript,30
2022-06-30,Web Development,JavaScript,27
2022-07-31,Web Development,JavaScript,27
2022-08-31,Web Development,JavaScript,25
2022-09-30,Web Development,JavaScript,25
2022-10-31,Web Development,JavaScript,27
2022-11-30,Web Development,JavaScript,35
2022-12-31,Web Development,JavaScript,28
2023-01-31,Web Development,JavaScript,25
2023-02-28,Web Development,JavaScript,27
2023-03-31,Web Development,JavaScript,31
2023-04-30,Web Development,JavaScript,25
2023-05-31,Web Development,JavaScript,31
2023-06-30,Web Development,JavaScript,31
2023-07-31,Web Development,JavaScript,19
2023-08-31,Web Development,JavaScript,29
2023-09-30,Web Development,JavaScript,24
2023-10-31,Web Development,JavaScript,18
2023-11-30,Web Development,JavaScript,26
2023-12-31,Web Development,JavaScript,23
2024-01-31,Web Development,JavaScript,23
2024-02-29,Web Development,JavaScript,27
2024-03-31,Web Development,JavaScript,30
2024-04-30,Web Development,JavaScript,23
2024-05-31,Web Development,JavaScript,31
2024-06-30,Web Development,JavaScript,26
2024-07-31,Web Development,JavaScript,35
2024-08-31,Web Development,JavaScript,25
2024-09-30,Web Development,JavaScript,28
2024-10-31,Web Development,JavaScript,34
2024-11-30,Web Development,JavaScript,23
2024-12-31,Web Development,JavaScript,22
2020-01-31,Web Development,PostgreSQL,23
2020-02-29,Web Development,PostgreSQL,25
2020-03-31,Web Development,PostgreSQL,24
2020-04-30,Web Development,PostgreSQL,32
2020-05-31,Web Development,PostgreSQL,16
2020-06-30,Web Development,PostgreSQL,23
2020-07-31,Web Development,PostgreSQL,24
2020-08-31,Web Development,PostgreSQL,24
2020-09-30,Web Development,PostgreSQL,17
2020-10-31,Web Development,PostgreSQL,26
2020-11-30,Web Development,PostgreSQL,22
2020-12-31,Web Development,PostgreSQL,31
2021-01-31,Web Development,PostgreSQL,24
2021-02-28,Web Development,PostgreSQL,21
2021-03-31,Web Development,PostgreSQL,25
2021-04-30,Web Development,PostgreSQL,20
2021-05-31,Web Development,PostgreSQL,18
2021-06-30,Web Development,PostgreSQL,20
2021-07-31,Web Development,PostgreSQL,23
2021-08-31,Web Development,PostgreSQL,22
2021-09-30,Web Development,PostgreSQL,17
2021-10-31,Web Development,PostgreSQL,31
2021-11-30,Web Development,PostgreSQL,24
2021-12-31,Web Development,PostgreSQL,20
2022-01-31,Web Development,PostgreSQL,25
2022-02-28,Web Development,PostgreSQL,17
2022-03-31,Web Development,PostgreSQL,25
2022-04-30,Web Development,PostgreSQL,21
2022-05-31,Web Development,PostgreSQL,26
2022-06-30,Web Development,PostgreSQL,24
2022-07-31,Web Development,PostgreSQL,24
2022-08-31,Web Development,PostgreSQL,20
2022-09-30,Web Development,PostgreSQL,23
2022-10-31,Web Development,PostgreSQL,27
2022-11-30,Web Development,PostgreSQL,24
2022-12-31,Web Development,PostgreSQL,21
2023-01-31,Web Development,PostgreSQL,16
2023-02-28,Web Development,PostgreSQL,15
2023-03-31,Web Development,PostgreSQL,14
2023-04-30,Web Development,PostgreSQL,19
2023-05-31,Web Development,PostgreSQL,21
2023-06-30,Web Development,PostgreSQL,21
2023-07-31,Web Development,PostgreSQL,25
2023-08-31,Web Development,PostgreSQL,33
2023-09-30,Web Development,PostgreSQL,18
2023-10-31,Web Development,PostgreSQL,26
2023-11-30,Web Development,PostgreSQL,28
2023-12-31,Web Development,PostgreSQL,24
2024-01-31,Web Development,PostgreSQL,10
2024-02-29,Web Development,PostgreSQL,23
2024-03-31,Web Development,PostgreSQL,23
2024-04-30,Web Development,PostgreSQL,21
2024-05-31,Web Development,PostgreSQL,20
2024-06-30,Web Development,PostgreSQL,21
2024-07-31,Web Development,PostgreSQL,25
2024-08-31,Web Development,PostgreSQL,19
2024-09-30,Web Development,PostgreSQL,19
2024-10-31,Web Development,PostgreSQL,30
2024-11-30,Web Development,PostgreSQL,27
2024-12-31,Web Development,PostgreSQL,18
2020-01-31,Web Development,Python,28
2020-02-29,Web Development,Python,25
2020-03-31,Web Development,Python,24
2020-04-30,Web Development,Python,32
2020-05-31,Web Development,Python,18
2020-06-30,Web Development,Python,19
2020-07-31,Web Development,Python,26
2020-08-31,Web Development,Python,29
2020-09-30,Web Development,Python,22
2020-10-31,Web Development,Python,26
2020-11-30,Web Development,Python,17
2020-12-31,Web Development,Python,35
2021-01-31,Web Development,Python,21
2021-02-28,Web Development,Python,21
2021-03-31,Web Development,Python,26
2021-04-30,Web Development,Python,27
2021-05-31,Web Development,Python,20
2021-06-30,Web Development,Python,25
2021-07-31,Web Development,Python,23
2021-08-31,Web Development,Python,21
2021-09-30,Web Development,Python,25
2021-10-31,Web Development,Python,29
2021-11-30,Web Development,Python,20
2021-12-31,Web Development,Python,19
2022-01-31,Web Development,Python,17
2022-02-28,Web Development,Python,21
2022-03-31,Web Development,Python,23
2022-04-30,Web Development,Python,23
2022-05-31,Web Development,Python,27
2022-06-30,Web Development,Python,24
2022-07-31,Web Development,Python,24
2022-08-31,Web Development,Python,20
2022-09-30,Web Development,Python,21
2022-10-31,Web Development,Python,27
2022-11-30,Web Development,Python,28
2022-12-31,Web Development,Python,20
2023-01-31,Web Development,Python,15
2023-02-28,Web Development,Python,23
2023-03-31,Web Development,Python,24
2023-04-30,Web Development,Python,22
2023-05-31,Web Development,Python,16
2023-06-30,Web Development,Python,22
2023-07-31,Web Development,Python,23
2023-08-31,Web Development,Python,26
2023-09-30,Web Development,Python,16
2023-10-31,Web Development,Python,24
2023-11-30,Web Development,Python,28
2023-12-31,Web Development,Python,36
2024-01-31,Web Development,Python,19
2024-02-29,Web Development,Python,19
2024-03-31,Web Development,Python,25
2024-04-30,Web Development,Python,26
2024-05-31,Web Development,Python,25
2024-06-30,Web Development,Python,24
2024-07-31,Web Development,Python,24
2024-08-31,Web Development,Python,20
2024-09-30,Web Development,Python,24
2024-10-31,Web Development,Python,35
2024-11-30,Web Development,Python,26
2024-12-31,Web Development,Python,17
2020-01-31,Web Development,REST API,63
2020-02-29,Web Development,REST API,44
2020-03-31,Web Development,REST API,50
2020-04-30,Web Development,REST API,52
2020-05-31,Web Development,REST API,40
2020-06-30,Web Development,REST API,56
2020-07-31,Web Development,REST API,60
2020-08-31,Web Development,REST API,39
2020-09-30,Web Development,REST API,53
2020-10-31,Web Development,REST API,50
2020-11-30,Web Development,REST API,49
2020-12-31,Web Development,REST API,62
2021-01-31,Web Development,REST API,44
2021-02-28,Web Development,REST API,48
2021-03-31,Web Development,REST API,39
2021-04-30,Web Development,REST API,48
2021-05-31,Web Development,REST API,37
2021-06-30,Web Development,REST API,54
2021-07-31,Web Development,REST API,48
2021-08-31,Web Development,REST API,39
2021-09-30,Web Development,REST API,47
2021-10-31,Web Development,REST API,49
2021-11-30,Web Development,REST API,57
2021-12-31,Web Development,REST API,53
2022-01-31,Web Development,REST API,51
2022-02-28,Web Development,REST API,37
2022-03-31,Web Development,REST API,41
2022-04-30,Web Development,REST API,43
2022-05-31,Web Development,REST API,50
2022-06-30,Web Development,REST API,44
2022-07-31,Web Development,REST API,56
2022-08-31,Web Development,REST API,48
2022-09-30,Web Development,REST API,44
2022-10-31,Web Development,REST API,36
2022-11-30,Web Development,REST API,67
2022-12-31,Web Development,REST API,50
2023-01-31,Web Development,REST API,36
2023-02-28,Web Development,REST API,41
2023-03-31,Web Development,REST API,51
2023-04-30,Web Development,REST API,52
2023-05-31,Web Development,REST API,48
2023-06-30,Web Development,REST API,51
2023-07-31,Web Development,REST API,49
2023-08-31,Web Development,REST API,59
2023-09-30,Web Development,REST API,44
2023-10-31,Web Development,REST API,52
2023-11-30,Web Development,REST API,49
2023-12-31,Web Development,REST API,54
2024-01-31,Web Development,REST API,45
2024-02-29,Web Development,REST API,44
2024-03-31,Web Development,REST API,41
2024-04-30,Web Development,REST API,49
2024-05-31,Web Development,REST API,49
2024-06-30,Web Development,REST API,48
2024-07-31,Web Development,REST API,60
2024-08-31,Web Development,REST API,44
2024-09-30,Web Development,REST API,51
2024-10-31,Web Development,REST API,60
2024-11-30,Web Development,REST API,53
2024-12-31,Web Development,REST API,45
2020-01-31,Web Development,React,24
2020-02-29,Web Development,React,25
2020-03-31,Web Development,React,24
2020-04-30,Web Development,React,28
2020-05-31,Web Development,React,27
2020-06-30,Web Development,React,23
2020-07-31,Web Development,React,26
2020-08-31,Web Development,React,19
2020-09-30,Web Development,React,27
2020-10-31,Web Development,React,28
2020-11-30,Web Development,React,29
2020-12-31,Web Development,React,26
2021-01-31,Web Development,React,25
2021-02-28,Web Development,React,30
2021-03-31,Web Development,React,20
2021-04-30,Web Development,React,20
2021-05-31,Web Development,React,24
2021-06-30,Web Development,React,25
2021-07-31,Web Development,React,22
2021-08-31,Web Development,React,29
2021-09-30,Web Development,React,22
2021-10-31,Web Development,React,22
2021-11-30,Web Development,React,31
2021-12-31,Web Development,React,27
2022-01-31,Web Development,React,24
2022-02-28,Web Development,React,20
2022-03-31,Web Development,React,23
2022-04-30,Web Development,React,25
2022-05-31,Web Development,React,31
2022-06-30,Web Development,React,27
2022-07-31,Web Development,React,29
2022-08-31,Web Development,React,29
2022-09-30,Web Development,React,17
2022-10-31,Web Development,React,20
2022-11-30,Web Development,React,26
2022-12-31,Web Development,React,24
2023-01-31,Web Development,React,31
2023-02-28,Web Development,React,23
2023-03-31,Web Development,React,25
2023-04-30,Web Development,React,29
2023-05-31,Web Development,React,31
2023-06-30,Web Development,React,36
2023-07-31,Web Development,React,20
2023-08-31,Web Development,React,31
2023-09-30,Web Development,React,27
2023-10-31,Web Development,React,22
2023-11-30,Web Development,React,28
2023-12-31,Web Development,React,20
2024-01-31,Web Development,React,26
2024-02-29,Web Development,React,25
2024-03-31,Web Development,React,22
2024-04-30,Web Development,React,20
2024-05-31,Web Development,React,35
2024-06-30,Web Development,React,20
2024-07-31,Web Development,React,31
2024-08-31,Web Development,React,25
2024-09-30,Web Development,React,29
2024-10-31,Web Development,React,28
2024-11-30,Web Development,React,28
2024-12-31,Web Development,React,19
2020-01-31,Web Development,Redis,28
2020-02-29,Web Development,Redis,27
2020-03-31,Web Development,Redis,17
2020-04-30,Web Development,Redis,27
2020-05-31,Web Development,Redis,16
2020-06-30,Web Development,Redis,21
2020-07-31,Web Development,Redis,26
2020-08-31,Web Development,Redis,25
2020-09-30,Web Development,Redis,28
2020-10-31,Web Development,Redis,23
2020-11-30,Web Development,Redis,17
2020-12-31,Web Development,Redis,28
2021-01-31,Web Development,Redis,26
2021-02-28,Web Development,Redis,23
2021-03-31,Web Development,Redis,19
2021-04-30,Web Development,Redis,21
2021-05-31,Web Development,Redis,14
2021-06-30,Web Development,Redis,23
2021-07-31,Web Development,Redis,22
2021-08-31,Web Development,Redis,20
2021-09-30,Web Development,Redis,20
2021-10-31,Web Development,Redis,30
2021-11-30,Web Development,Redis,24
2021-12-31,Web Development,Redis,22
2022-01-31,Web Development,Redis,25
2022-02-28,Web Development,Redis,20
2022-03-31,Web Development,Redis,21
2022-04-30,Web Development,Redis,21
2022-05-31,Web Development,Redis,22
2022-06-30,Web Development,Redis,20
2022-07-31,Web Development,Redis,26
2022-08-31,Web Development,Redis,18
2022-09-30,Web Development,Redis,26
2022-10-31,Web Development,Redis,23
2022-11-30,Web Development,Redis,31
2022-12-31,Web Development,Redis,18
2023-01-31,Web Development,Redis,21
2023-02-28,Web Development,Redis,21
2023-03-31,Web Development,Redis,19
2023-04-30,Web Development,Redis,21
2023-05-31,Web Development,Redis,17
2023-06-30,Web Development,Redis,26
2023-07-31,Web Development,Redis,25
2023-08-31,Web Development,Redis,24
2023-09-30,Web Development,Redis,27
2023-10-31,Web Development,Redis,22
2023-11-30,Web Development,Redis,23
2023-12-31,Web Development,Redis,27
2024-01-31,Web Development,Redis,25
2024-02-29,Web Development,Redis,25
2024-03-31,Web Development,Redis,28
2024-04-30,Web Development,Redis,26
2024-05-31,Web Development,Redis,21
2024-06-30,Web Development,Redis,18
2024-07-31,Web Development,Redis,32
2024-08-31,Web Development,Redis,21
2024-09-30,Web Development,Redis,17
2024-10-31,Web Development,Redis,35
2024-11-30,Web Development,Redis,29
2024-12-31,Web Development,Redis,15
2020-01-31,Web Development,SQL,27
2020-02-29,Web Development,SQL,22
2020-03-31,Web Development,SQL,22
2020-04-30,Web Development,SQL,27
2020-05-31,Web Development,SQL,15
2020-06-30,Web Development,SQL,26
2020-07-31,Web Development,SQL,30
2020-08-31,Web Development,SQL,32
2020-09-30,Web Development,SQL,20
2020-10-31,Web Development,SQL,30
2020-11-30,Web Development,SQL,26
2020-12-31,Web Development,SQL,31
2021-01-31,Web Development,SQL,23
2021-02-28,Web Development,SQL,22
2021-03-31,Web Development,SQL,22
2021-04-30,Web Development,SQL,24
2021-05-31,Web Development,SQL,13
2021-06-30,Web Development,SQL,27
2021-07-31,Web Development,SQL,21
2021-08-31,Web Development,SQL,20
2021-09-30,Web Development,SQL,17
2021-10-31,Web Development,SQL,33
2021-11-30,Web Development,SQL,30
2021-12-31,Web Development,SQL,25
2022-01-31,Web Development,SQL,18
2022-02-28,Web Development,SQL,24
2022-03-31,Web Development,SQL,22
2022-04-30,Web Development,SQL,25
2022-05-31,Web Development,SQL,20
2022-06-30,Web Development,SQL,25
2022-07-31,Web Development,SQL,26
2022-08-31,Web Development,SQL,23
2022-09-30,Web Development,SQL,31
2022-10-31,Web Development,SQL,27
2022-11-30,Web Development,SQL,26
2022-12-31,Web Development,SQL,20
2023-01-31,Web Development,SQL,18
2023-02-28,Web Development,SQL,26
2023-03-31,Web Development,SQL,17
2023-04-30,Web Development,SQL,22
2023-05-31,Web Development,SQL,22
2023-06-30,Web Development,SQL,20
2023-07-31,Web Development,SQL,28
2023-08-31,Web Development,SQL,31
2023-09-30,Web Development,SQL,21
2023-10-31,Web Development,SQL,26
2023-11-30,Web Development,SQL,29
2023-12-31,Web Development,SQL,24
2024-01-31,Web Development,SQL,22
2024-02-29,Web Development,SQL,21
2024-03-31,Web Development,SQL,25
2024-04-30,Web Development,SQL,18
2024-05-31,Web Development,SQL,15
2024-06-30,Web Development,SQL,30
2024-07-31,Web Development,SQL,35
2024-08-31,Web Development,SQL,30
2024-09-30,Web Development,SQL,27
2024-10-31,Web Development,SQL,34
2024-11-30,Web Development,SQL,21
2024-12-31,Web Development,SQL,16
2020-01-31,Web Development,TypeScript,32
2020-02-29,Web Development,TypeScript,20
2020-03-31,Web Development,TypeScript,21
2020-04-30,Web Development,TypeScript,33
2020-05-31,Web Development,TypeScript,29
2020-06-30,Web Development,TypeScript,29
2020-07-31,Web Development,TypeScript,28
2020-08-31,Web Development,TypeScript,21
2020-09-30,Web Development,TypeScript,33
2020-10-31,Web Development,TypeScript,26
2020-11-30,Web Development,TypeScript,31
2020-12-31,Web Development,TypeScript,30
2021-01-31,Web Development,TypeScript,21
2021-02-28,Web Development,TypeScript,31
2021-03-31,Web Development,TypeScript,19
2021-04-30,Web Development,TypeScript,23
2021-05-31,Web Development,TypeScript,23
2021-06-30,Web Development,TypeScript,26
2021-07-31,Web Development,TypeScript,31
2021-08-31,Web Development,TypeScript,24
2021-09-30,Web Development,TypeScript,19
2021-10-31,Web Development,TypeScript,21
2021-11-30,Web Development,TypeScript,31
2021-12-31,Web Development,TypeScript,23
2022-01-31,Web Development,TypeScript,29
2022-02-28,Web Development,TypeScript,23
2022-03-31,Web Development,TypeScript,28
2022-04-30,Web Development,TypeScript,23
2022-05-31,Web Development,TypeScript,33
2022-06-30,Web Development,TypeScript,33
2022-07-31,Web Development,TypeScript,20
2022-08-31,Web Development,TypeScript,22
2022-09-30,Web Development,TypeScript,23
2022-10-31,Web Development,TypeScript,25
2022-11-30,Web Development,TypeScript,37
2022-12-31,Web Development,TypeScript,28
2023-01-31,Web Development,TypeScript,21
2023-02-28,Web Development,TypeScript,22
2023-03-31,Web Development,TypeScript,30
2023-04-30,Web Development,TypeScript,28
2023-05-31,Web Development,TypeScript,24
2023-06-30,Web Development,TypeScript,34
